sample_id,speaker_id,ground_truth_emotion,target_emotion,success_emo,wer,semantic_sim,semantic_preserved,llm_judge_raw,semantic_pass,asr_text_clean,asr_text_adv,subset
00697_0016_surprise_0016_001683,0016,surprise,happy,False,0.5714285714285714,0.8626654148101807,True,1,1,That had been named Tom and Jerry.,Tom and Jerry.,Voxtral_EN
00698_0016_surprise_0016_001552,0016,surprise,happy,True,0.0,1.0,True,skip_identical,1,Guilty for what do you rule?,Guilty for what do you rule?,Voxtral_EN
00699_0016_surprise_0016_001748,0016,surprise,happy,True,0.0,1.0,True,skip_identical,1,"Dear customer, welcome to our ship.","Dear customer, welcome to our ship.",Voxtral_EN
00000_0017_angry_0017_000506,0017,angry,happy,True,1.0,0.11045283079147339,False,0,0,The eye could not catch them.,I smacked pizza.,Voxtral_EN
00001_0017_angry_0017_000560,0017,angry,happy,True,1.75,0.18653909862041473,False,0,0,It weighs 7.5 kilogram.,"Baby's 7, King 5, baby's gonna grand.",Voxtral_EN
00002_0017_angry_0017_000511,0017,angry,happy,True,0.8,0.35711127519607544,False,0,0,That's a full grown cult.,I got the full grown hope.,Voxtral_EN
00003_0017_angry_0017_000520,0017,angry,happy,True,0.6666666666666666,0.43477863073349,False,0,0,"But if you hadn't done them,",But it's beauty if I hadn't done Mary.,Voxtral_EN
00004_0017_angry_0017_000399,0017,angry,happy,True,0.2,0.9055825471878052,True,0,0,"Then, we all say, ""Aha!""","Then, we all say, ""Sah-ah!""",Voxtral_EN
00005_0017_angry_0017_000368,0017,angry,happy,True,1.1666666666666667,0.14392328262329102,False,0,0,"Then sadly, it is much farther.","I always want you all to go,",Voxtral_EN
00006_0017_angry_0017_000658,0017,angry,happy,True,0.45454545454545453,0.6464202404022217,False,0,0,Perhaps you think that is a queer title for this chapter.,This looks hot. I think that is a cool title for this chapter.,Voxtral_EN
00007_0017_angry_0017_000513,0017,angry,happy,True,0.8888888888888888,0.4448518753051758,False,0,0,How they went to the mountains to eat nuts.,"How they went to the mountains, we go there, we love to go there.",Voxtral_EN
00008_0017_angry_0017_000512,0017,angry,happy,True,1.0,0.44017085433006287,False,0,0,I lent George three pounds.,"I went to George, we bounced.",Voxtral_EN
00009_0017_angry_0017_000532,0017,angry,happy,True,1.5714285714285714,0.2945557236671448,False,0,0,Age forty-five if a day a lie.,"This game is totally five. I feel like a good day, Elide.",Voxtral_EN
00010_0017_angry_0017_000679,0017,angry,happy,True,0.3,0.9865365028381348,True,0,0,And his heart wagged with joy like a lamb's tail.,and his heart wagged with joy like a lamb's.,Voxtral_EN
00011_0017_angry_0017_000630,0017,angry,happy,True,1.2,0.0822257325053215,False,0,0,Your path now goes south.,"""Roughly translated: My friend Zhou smiled.""",Voxtral_EN
00012_0017_angry_0017_000576,0017,angry,happy,True,1.0,0.6362789273262024,False,0,0,"And the next day, Nurse will be released.","And the next day, that we have nursed, that you'll be your loose.",Voxtral_EN
00013_0017_angry_0017_000672,0017,angry,happy,True,0.25,0.4346889853477478,False,0,0,A special pot too.,A special hop too.,Voxtral_EN
00014_0017_angry_0017_000594,0017,angry,happy,True,0.4,0.6107209920883179,False,0,0,Off for the prison ship.,"Aww, for the prison chick.",Voxtral_EN
00015_0017_angry_0017_000395,0017,angry,happy,True,0.375,0.22205498814582825,False,0,0,The nastiest things they saw were the cobwebs.,The nicest things we saw were the cobblestones.,Voxtral_EN
00016_0017_angry_0017_000681,0017,angry,happy,True,1.0,0.4192960262298584,False,0,0,She'll be feverish after so much thinking.,"She was so excited. Go, my Coburn.",Voxtral_EN
00017_0017_angry_0017_000534,0017,angry,happy,True,0.5,0.7545461654663086,False,0,0,"We have been fine, haven't we?","We've been fun, haven't we?",Voxtral_EN
00018_0017_angry_0017_000463,0017,angry,happy,True,1.3333333333333333,0.25993597507476807,False,0,0,Mr Lawson saw George last night.,"Mr. Law said he saw Joanne, she laughed nice.",Voxtral_EN
00019_0017_angry_0017_000651,0017,angry,happy,True,0.3333333333333333,0.559643030166626,False,0,0,I'm sure your friends can wait.,I'm sure your friends dingle up.,Voxtral_EN
00020_0017_angry_0017_000390,0017,angry,happy,True,0.0,1.0,True,skip_identical,1,In which Fox loses a tail and its elder sister finds one.,In which Fox loses a tail and its elder sister finds one.,Voxtral_EN
00021_0017_angry_0017_000483,0017,angry,happy,True,0.42857142857142855,0.8598799705505371,True,0,0,I smell the breath of an English.,"Nice smells, the grasp of an English.",Voxtral_EN
00022_0017_angry_0017_000450,0017,angry,happy,True,1.0,0.30273839831352234,False,0,0,"Well, anyhow, it didn't rain, he said.","Anyhow, you did great, my sweet kid.",Voxtral_EN
00023_0017_angry_0017_000371,0017,angry,happy,True,0.6,0.8165411949157715,True,0,0,As rich as Peter's son-in-law.,As rich as Peter's fun and lofts.,Voxtral_EN
00024_0017_angry_0017_000477,0017,angry,happy,True,0.7142857142857143,0.6737267971038818,False,0,0,Because I know I had some honey.,I know. I had some tiny bees fun.,Voxtral_EN
00025_0017_neutral_0017_000108,0017,neutral,happy,True,0.0,0.9999998807907104,True,skip_identical,1,The squire himself showed perfect.,The squire himself showed perfect.,Voxtral_EN
00026_0017_neutral_0017_000237,0017,neutral,happy,True,1.3333333333333333,0.30389007925987244,False,0,0,They would go to the beach.,What would they do at the end of the year?,Voxtral_EN
00027_0017_neutral_0017_000044,0017,neutral,happy,True,0.0,1.0,True,skip_identical,1,"Take courage, all isn't lost yet.","Take courage, all isn't lost yet.",Voxtral_EN
00028_0017_neutral_0017_000290,0017,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,There goes the shawl again.,There goes the shawl again.,Voxtral_EN
00029_0017_neutral_0017_000321,0017,neutral,happy,True,0.5,0.6817959547042847,False,0,0,Called out the cloud.,Pulled out the clouds.,Voxtral_EN
00030_0017_neutral_0017_000247,0017,neutral,happy,True,0.5,0.5038870573043823,False,0,0,She and I are running a neck and neck race.,She and I are running and napping in their reefs.,Voxtral_EN
00031_0017_neutral_0017_000040,0017,neutral,happy,False,0.0,1.0,True,skip_identical,1,In which Fox loses a tail and its elder sister finds one.,In which Fox loses a tail and its elder sister finds one.,Voxtral_EN
00032_0017_neutral_0017_000051,0017,neutral,happy,False,1.25,0.10290376096963882,False,0,0,"""Where's the nearest bar?""",Said be American to Chinese.,Voxtral_EN
00033_0017_neutral_0017_000283,0017,neutral,happy,True,0.2857142857142857,0.9110285043716431,True,0,0,They had been named Tom and Jerry.,We have been named Tom and Jerry.,Voxtral_EN
00034_0017_neutral_0017_000322,0017,neutral,happy,True,0.25,0.5047454833984375,False,0,0,A special pot too.,A special pop too.,Voxtral_EN
00035_0017_neutral_0017_000297,0017,neutral,happy,True,0.4444444444444444,0.9339889287948608,True,0,0,How Tom and Jerry went to visit Mr. Sam.,That's how Tom and Jerry went to his at Mr. Sam.,Voxtral_EN
00036_0017_neutral_0017_000117,0017,neutral,happy,True,0.2,0.561247706413269,False,0,0,They were children of mine.,They were children of mime.,Voxtral_EN
00037_0017_neutral_0017_000168,0017,neutral,happy,True,0.875,0.1629224568605423,False,0,0,"I said you looked like an egg, sir.","I saggy love Blake and Agy, sirs.",Voxtral_EN
00038_0017_neutral_0017_000200,0017,neutral,happy,True,0.5714285714285714,0.4521394968032837,False,0,0,The cloth does not look worth much.,If floss does not look worth them up.,Voxtral_EN
00039_0017_neutral_0017_000052,0017,neutral,happy,False,0.0,1.0,True,skip_identical,1,From August 18th of their divorce.,From August 18th of their divorce.,Voxtral_EN
00040_0017_neutral_0017_000338,0017,neutral,happy,True,0.8333333333333334,0.7908880114555359,False,0,0,Paul's teeth ached because of lemon.,Paul's teeth ace. You'd hug up lemons.,Voxtral_EN
00041_0017_neutral_0017_000346,0017,neutral,happy,True,0.3333333333333333,0.9939573407173157,True,skip_high_sim,1,I am going to back home.,I am going to Back Home.,Voxtral_EN
00042_0017_neutral_0017_000254,0017,neutral,happy,True,0.0,0.9999998807907104,True,skip_identical,1,She laughed.,She laughed.,Voxtral_EN
00043_0017_neutral_0017_000196,0017,neutral,happy,True,0.125,0.9961071014404297,True,skip_high_sim,1,Clear are your eyes and bright your breath.,Clear are your eyes and bright your breaths.,Voxtral_EN
00044_0017_neutral_0017_000064,0017,neutral,happy,False,0.2,0.5312995910644531,False,0,0,And we are so thirsty.,And we are so thirsties.,Voxtral_EN
00045_0017_neutral_0017_000315,0017,neutral,happy,True,0.0,0.9999999403953552,True,skip_identical,1,It's to say how do you do with Tom's answer.,It's to say how do you do with Tom's answer.,Voxtral_EN
00046_0017_neutral_0017_000319,0017,neutral,happy,True,1.0,0.3727986514568329,False,0,0,How could I dig burrows with short toenails?,It's all good eyes in burrows in Fort Tonawanda.,Voxtral_EN
00047_0017_neutral_0017_000165,0017,neutral,happy,True,0.375,0.7344788908958435,False,0,0,They were going fast with a light clip.,If they were going fast with a light click.,Voxtral_EN
00048_0017_neutral_0017_000140,0017,neutral,happy,True,0.0,1.0,True,skip_identical,1,What an impetuous boy he is.,What an impetuous boy he is.,Voxtral_EN
00049_0017_neutral_0017_000066,0017,neutral,happy,True,0.0,1.0,True,skip_identical,1,Shall we let Barbara in?,Shall we let Barbara in?,Voxtral_EN
00050_0017_sad_0017_001117,0017,sad,happy,True,0.4,0.8143551349639893,True,1,1,"I suppose no, it doesn't.","I was like, no, it doesn't.",Voxtral_EN
00051_0017_sad_0017_001340,0017,sad,happy,True,0.2,0.5335916876792908,False,0,0,There goes the shawl again.,There goes the show again.,Voxtral_EN
00052_0017_sad_0017_001144,0017,sad,happy,True,0.5,0.46852871775627136,False,0,0,They found a cow grazing in a field.,"It found its pal, Threedy, in a field.",Voxtral_EN
00053_0017_sad_0017_001395,0017,sad,happy,True,0.2,0.8723042011260986,True,0,0,Our worrying noise was heard.,Our wearing noise was heard.,Voxtral_EN
00054_0017_sad_0017_001314,0017,sad,happy,True,0.3333333333333333,0.6548669338226318,False,1,1,Slam the doors and wedge them.,Slam the doors and wed then.,Voxtral_EN
00055_0017_sad_0017_001264,0017,sad,happy,True,0.8333333333333334,0.5096381902694702,False,0,0,"But what about this thing, sticky.",But what about this thing? Let's take bees over.,Voxtral_EN
00056_0017_sad_0017_001257,0017,sad,happy,True,0.1111111111111111,0.9758924245834351,True,0,0,"What am I? I'm a racer, son of God.","What am I? I'm a racer, kind of God.",Voxtral_EN
00057_0017_sad_0017_001366,0017,sad,happy,True,1.2,0.0010317526757717133,False,0,0,A thief in the night.,"Good to you, Jim, and I.",Voxtral_EN
00058_0017_sad_0017_001361,0017,sad,happy,True,0.0,0.9999999403953552,True,skip_identical,1,I am safe. Back again.,I am safe. Back again.,Voxtral_EN
00059_0017_sad_0017_001231,0017,sad,happy,True,0.25,0.8493146896362305,True,0,0,"First, issue a reward.","First, it's a reward.",Voxtral_EN
00060_0017_sad_0017_001266,0017,sad,happy,True,1.0,-0.05119486153125763,False,0,0,It isn't picked at all.,"Beauty, we can take it all.",Voxtral_EN
00061_0017_sad_0017_001400,0017,sad,happy,True,0.0,1.0000001192092896,True,skip_identical,1,Do you have anything in mind?,Do you have anything in mind?,Voxtral_EN
00062_0017_sad_0017_001346,0017,sad,happy,False,0.0,1.0,True,skip_identical,1,You woke me up.,You woke me up.,Voxtral_EN
00063_0017_sad_0017_001248,0017,sad,happy,True,1.0,0.4883728325366974,False,0,0,I'd shoot myself. A pause.,I just cheated myself. Applause.,Voxtral_EN
00064_0017_sad_0017_001093,0017,sad,happy,True,0.42857142857142855,0.5862418413162231,False,0,0,"Story 29, A Boy and a Monkey.","Story 29, Our Boy and Among Bees.",Voxtral_EN
00065_0017_sad_0017_001318,0017,sad,happy,True,0.5,0.7375887632369995,False,0,0,He showed no signs of age.,"See you showed, no signs of age.",Voxtral_EN
00066_0017_sad_0017_001159,0017,sad,happy,True,0.4,0.8591586351394653,True,0,0,If they mother knew it.,You say mother knew it.,Voxtral_EN
00067_0017_sad_0017_001061,0017,sad,happy,True,0.2,0.9807500839233398,True,1,1,Chapter 10: A Warm Welcome,Chapter 10 A Warm Welcome,Voxtral_EN
00068_0017_sad_0017_001204,0017,sad,happy,True,0.6,0.5806900262832642,False,0,0,He dreamt them all night.,Seems around for them all night.,Voxtral_EN
00069_0017_sad_0017_001302,0017,sad,happy,True,0.5,0.4100162386894226,False,0,0,I am run off my feet.,I am run all to my sweethearts.,Voxtral_EN
00070_0017_sad_0017_001235,0017,sad,happy,True,0.375,0.9036194086074829,True,0,0,The newborn baby is stolen as we go.,The newborn babies stole one as we go.,Voxtral_EN
00071_0017_sad_0017_001277,0017,sad,happy,True,0.625,0.4823821187019348,False,0,0,"Born once, every 100 years, dies in flames.","Four and once, every 100 years, skies and planes.",Voxtral_EN
00072_0017_sad_0017_001310,0017,sad,happy,False,0.1111111111111111,0.8131858110427856,True,0,0,"As soon as she went in, there was disorder.","As soon as she went in, fair was disorder.",Voxtral_EN
00073_0017_sad_0017_001227,0017,sad,happy,True,0.5,0.35091203451156616,False,0,0,Tom fell with a cloven head.,A pomfret with a floven head.,Voxtral_EN
00074_0017_sad_0017_001368,0017,sad,happy,True,0.125,0.45407089591026306,False,0,0,The name of the song is called Haddocks.,"The name of the song is called ""Hahadix"".",Voxtral_EN
00075_0017_surprise_0017_001451,0017,surprise,happy,True,0.9512195121951219,0.2062520682811737,False,0,0,"""Said the American to the Chinese, 'I am a man of science. I have a telescope. I will show you the moon.' The Chinese said, 'I am a man of wisdom. I have a telescope. I will show you the moon.'""","Said the American two trengies,",Voxtral_EN
00076_0017_surprise_0017_001743,0017,surprise,happy,True,0.0,1.0,True,skip_identical,1,And what does it mean?,And what does it mean?,Voxtral_EN
00077_0017_surprise_0017_001715,0017,surprise,happy,True,0.1,0.9581175446510315,True,0,0,It's to say how do you do with Tom's answer?,If to say how do you do with Tom's answer?,Voxtral_EN
00078_0017_surprise_0017_001427,0017,surprise,happy,True,6.0,0.25131866335868835,False,0,0,Yes.,"Momster made a Jeep style, yes!",Voxtral_EN
00079_0017_surprise_0017_001718,0017,surprise,happy,True,0.0,0.9999998807907104,True,skip_identical,1,The name of the song is called Haddix.,The name of the song is called Haddix.,Voxtral_EN
00080_0017_surprise_0017_001680,0017,surprise,happy,True,0.0,1.000000238418579,True,skip_identical,1,Your path now goes south.,Your path now goes south.,Voxtral_EN
00081_0017_surprise_0017_001669,0017,surprise,happy,False,0.5,0.5321640372276306,False,0,0,But show me now your map?,Show me now your mask.,Voxtral_EN
00082_0017_surprise_0017_001553,0017,surprise,happy,True,0.16666666666666666,0.7990425825119019,False,0,0,But we are not high yet?,But we are not how yet?,Voxtral_EN
00083_0017_surprise_0017_001414,0017,surprise,happy,True,1.0,0.15832071006298065,False,0,0,"Annie, please, please don't hurt me.","Hammies, sleeves squeezed on hossy.",Voxtral_EN
00084_0017_surprise_0017_001473,0017,surprise,happy,True,0.75,0.19011494517326355,False,0,0,How suspicious this fox?,How special is that?,Voxtral_EN
00085_0017_surprise_0017_001503,0017,surprise,happy,True,0.375,0.640113115310669,False,0,0,The elephant and the carpenter is the longest.,The elephant and the carpet are the mungus.,Voxtral_EN
00086_0017_surprise_0017_001714,0017,surprise,happy,True,0.3333333333333333,0.2912432551383972,False,0,0,Bob goes to a new school.,Sob goes to a new stool.,Voxtral_EN
00087_0017_surprise_0017_001665,0017,surprise,happy,True,0.2,0.5450283288955688,False,0,0,I've just shot a stag?,I've just shot a sack.,Voxtral_EN
00088_0017_surprise_0017_001497,0017,surprise,happy,True,0.42857142857142855,0.7769746780395508,False,0,0,Confess that you opened the thirteenth door?,"To celebrate that you opened the thirteenth door,",Voxtral_EN
00089_0017_surprise_0017_001448,0017,surprise,happy,True,0.2857142857142857,0.8096489906311035,True,0,0,You're not a runaway? Who are you?,"You're not a runaway, Sue are you?",Voxtral_EN
00090_0017_surprise_0017_001512,0017,surprise,happy,True,0.6,0.6811002492904663,False,0,0,Clown? To call him Joey?,"Hello, let's call him Joey.",Voxtral_EN
00091_0017_surprise_0017_001540,0017,surprise,happy,True,0.16666666666666666,0.9507192373275757,True,0,0,What an impetuous boy he is!,What an impolite boy he is!,Voxtral_EN
00092_0017_surprise_0017_001695,0017,surprise,happy,True,0.16666666666666666,0.8483821153640747,True,1,1,I know how to obey orders?,I know how to obey orders.,Voxtral_EN
00093_0017_surprise_0017_001520,0017,surprise,happy,False,0.5,0.8511068224906921,True,0,0,Are King George's laborers?,Park King is George's laborers?,Voxtral_EN
00094_0017_surprise_0017_001723,0017,surprise,happy,False,0.4,0.9512856006622314,True,1,1,Why did I wake up?,And why did I wake up?,Voxtral_EN
00095_0017_surprise_0017_001642,0017,surprise,happy,True,0.18181818181818182,0.8461693525314331,True,0,0,Give me your hand or I will cry harder than before.,Give me your hand there I will cry hotter than before.,Voxtral_EN
00096_0017_surprise_0017_001700,0017,surprise,happy,True,0.0,1.0,True,skip_identical,1,Six was halfway down the room.,Six was halfway down the room.,Voxtral_EN
00097_0017_surprise_0017_001491,0017,surprise,happy,True,0.2857142857142857,0.9696804285049438,True,1,1,We expected Tom would jump for joy.,We expect that Tom would jump for joy.,Voxtral_EN
00098_0017_surprise_0017_001711,0017,surprise,happy,True,0.6,0.6283921003341675,False,0,0,I am safe back again?,I am safe back with his men.,Voxtral_EN
00099_0017_surprise_0017_001527,0017,surprise,happy,True,0.0,1.0,True,skip_identical,1,Because I know I had some honey.,Because I know I had some honey.,Voxtral_EN
00700_0018_angry_0018_000685,0018,angry,happy,True,0.2,0.9951862692832947,True,skip_high_sim,1,But things haven't changed yet.,But the things haven't changed yet.,Voxtral_EN
00701_0018_angry_0018_000365,0018,angry,happy,True,0.6,0.36491480469703674,False,0,0,Poor Tom now is dead.,Port Tom now is Dev's home.,Voxtral_EN
00702_0018_angry_0018_000538,0018,angry,happy,True,0.0,0.9999998807907104,True,skip_identical,1,Now quicker the fiddle went.,Now quicker the fiddle went.,Voxtral_EN
00703_0018_angry_0018_000468,0018,angry,happy,True,2.25,0.49742844700813293,False,0,0,"Look out, said Alice.","Looked out. Said, ""Alives, I can say the first.""",Voxtral_EN
00704_0018_angry_0018_000363,0018,angry,happy,True,0.3,0.7709577083587646,False,0,0,I have bun-burried all over goat on two separate occasions.,I'd have fun buried all over goat on two separate occasions.,Voxtral_EN
00705_0018_angry_0018_000358,0018,angry,happy,True,0.4,0.6160416007041931,False,0,0,That was his chief thought.,That was the 17th thought.,Voxtral_EN
00706_0018_angry_0018_000681,0018,angry,happy,True,0.5714285714285714,0.4425774812698364,False,0,0,She'll be feverish after so much thinking.,"""Shobbeke, feburish after so much thinking.""",Voxtral_EN
00707_0018_angry_0018_000351,0018,angry,happy,True,0.5,0.8435437679290771,True,0,0,The nine the eggs I keep.,The nine the eggs I keep. I love them.,Voxtral_EN
00708_0018_angry_0018_000670,0018,angry,happy,True,0.42857142857142855,0.6210049986839294,False,0,0,Goat Billy asked the old Chinese guy.,Go Philly! Ask the old Chinese guy.,Voxtral_EN
00709_0018_angry_0018_000614,0018,angry,happy,True,0.16666666666666666,0.792475700378418,False,0,0,Slam the doors and wedge them.,Slam the doors and wedge dances.,Voxtral_EN
00710_0018_angry_0018_000393,0018,angry,happy,False,0.375,0.9357259273529053,True,1,1,"Story twenty nine, a boy and a monkey.",Story 29. A boy and a monkey.,Voxtral_EN
00711_0018_angry_0018_000380,0018,angry,happy,True,1.0,0.3719862103462219,False,0,0,Must a name mean something?,"Must amaze means ""must be amazing.""",Voxtral_EN
00712_0018_angry_0018_000602,0018,angry,happy,True,0.6666666666666666,0.9203628301620483,True,0,0,I am run off my feet.,I am run off my feet to full effect.,Voxtral_EN
00713_0018_angry_0018_000407,0018,angry,happy,True,1.0,0.3150483965873718,False,0,0,Hannibal come to see you.,I'm happy to be here to see you.,Voxtral_EN
00714_0018_angry_0018_000372,0018,angry,happy,True,0.375,0.907258152961731,True,0,0,"And what are doves, and what are doves?",And what are doves? And what are doved.,Voxtral_EN
00715_0018_angry_0018_000413,0018,angry,happy,True,1.0,0.45402514934539795,False,1,1,Asteroid three hundred and twenty-five.,Astr. 325.,Voxtral_EN
00716_0018_angry_0018_000427,0018,angry,happy,True,1.0,0.6279968619346619,False,0,0,But I saw you walking.,"But I saw you and rocked the angles, everybody.",Voxtral_EN
00717_0018_angry_0018_000505,0018,angry,happy,False,0.5714285714285714,0.8267934918403625,True,0,0,"""this speech roused Dame Isolde to anger.""",This speech rouses Dame Iolks to anger.,Voxtral_EN
00718_0018_angry_0018_000669,0018,angry,happy,True,0.25,0.8211655616760254,True,0,0,How could I dig burrows with short toenails?,How could I dig burls for short toenails?,Voxtral_EN
00719_0018_angry_0018_000430,0018,angry,happy,True,0.6,0.826488733291626,True,0,0,Then there was a report.,Then there was a report for you.,Voxtral_EN
00720_0018_angry_0018_000424,0018,angry,happy,True,0.2857142857142857,0.3504043221473694,False,0,0,Come on my jack in the boxes.,Come on my jazz in the boxers.,Voxtral_EN
00721_0018_angry_0018_000580,0018,angry,happy,True,0.2857142857142857,0.524124026298523,False,0,0,Your own wife is not at home.,"Your own whites, it's not at home.",Voxtral_EN
00722_0018_angry_0018_000553,0018,angry,happy,True,0.0,0.9999998807907104,True,skip_identical,1,I was not grabbed.,I was not grabbed.,Voxtral_EN
00723_0018_angry_0018_000559,0018,angry,happy,True,0.14285714285714285,0.8070423603057861,True,0,0,A raging fire was in his eyes.,A ranching's fire was in his eyes.,Voxtral_EN
00724_0018_angry_0018_000562,0018,angry,happy,True,0.0,0.9999999403953552,True,skip_identical,1,"No, thank you.","No, thank you.",Voxtral_EN
00725_0018_neutral_0018_000141,0018,neutral,happy,True,0.8,0.8414608836174011,True,0,0,Can I lodge here tonight?,I'm at our lodge here tonight.,Voxtral_EN
00726_0018_neutral_0018_000131,0018,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,It must come sometimes to jam a day.,It must come sometimes to jam a day.,Voxtral_EN
00727_0018_neutral_0018_000062,0018,neutral,happy,True,0.6,0.4413435459136963,False,0,0,Tom went on e-org gloomily.,Tong went on e-ords blumily.,Voxtral_EN
00728_0018_neutral_0018_000181,0018,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,"First, issue a reward.","First, issue a reward.",Voxtral_EN
00729_0018_neutral_0018_000041,0018,neutral,happy,True,0.0,0.9999998807907104,True,skip_identical,1,I chose the right way.,I chose the right way.,Voxtral_EN
00730_0018_neutral_0018_000067,0018,neutral,happy,True,1.0,0.19036974012851715,False,0,0,"I suppose no, it doesn't.","As the Politburo, it does it.",Voxtral_EN
00731_0018_neutral_0018_000114,0018,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,A half pounds of flour and two ounces suet.,A half pounds of flour and two ounces suet.,Voxtral_EN
00732_0018_neutral_0018_000227,0018,neutral,happy,True,0.375,0.5826166868209839,False,0,0,"Born once every 100 years, dies in flames.","Born once every 100 years, dives and playing.",Voxtral_EN
00733_0018_neutral_0018_000166,0018,neutral,happy,True,0.2857142857142857,0.9171949625015259,True,0,0,They ate beef at the butcher shop.,Let eat beef at the butcher shop.,Voxtral_EN
00734_0018_neutral_0018_000191,0018,neutral,happy,True,0.2857142857142857,0.609188437461853,False,0,0,I make her quite nervy at times.,I make her quite an herby at times.,Voxtral_EN
00735_0018_neutral_0018_000022,0018,neutral,happy,True,0.0,0.9999998807907104,True,skip_identical,1,And what are doves? And what are doves?,And what are doves? And what are doves?,Voxtral_EN
00736_0018_neutral_0018_000049,0018,neutral,happy,True,0.0,1.0000001192092896,True,skip_identical,1,"Then we all say ""Aha!""","Then we all say ""Aha!""",Voxtral_EN
00737_0018_neutral_0018_000281,0018,neutral,happy,False,0.0,1.0,True,skip_identical,1,He could not help doing so.,He could not help doing so.,Voxtral_EN
00738_0018_neutral_0018_000338,0018,neutral,happy,True,0.3333333333333333,0.576317548751831,False,0,0,Paul's teeth ached because of lemon.,Pulse teeth eight because of lemon.,Voxtral_EN
00739_0018_neutral_0018_000229,0018,neutral,happy,True,0.6666666666666666,0.4974451959133148,False,0,0,The first year they sowed rye.,"The first year they've sowed, it's ridden.",Voxtral_EN
00740_0018_neutral_0018_000029,0018,neutral,happy,True,0.14285714285714285,0.8719326853752136,True,0,0,Rat came and replied on the leaves.,Rat came and slid on the leaves.,Voxtral_EN
00741_0018_neutral_0018_000101,0018,neutral,happy,True,0.4,0.9564141035079956,True,1,1,"It's me, Piglet. Help! Help!","It's me, Piglet. Help, help.",Voxtral_EN
00742_0018_neutral_0018_000064,0018,neutral,happy,True,1.0,0.5150268077850342,False,0,0,And we are so thirsty.,"And we are so surfed. See you, we're glowing.",Voxtral_EN
00743_0018_neutral_0018_000174,0018,neutral,happy,True,0.625,0.42452797293663025,False,0,0,I pay half a crown a week extra.,I hate to crown a week of stuff.,Voxtral_EN
00744_0018_neutral_0018_000115,0018,neutral,happy,False,0.3333333333333333,0.768548309803009,False,0,0,He might call it for example.,If you might call it for example.,Voxtral_EN
00745_0018_neutral_0018_000139,0018,neutral,happy,False,0.16666666666666666,0.5347833633422852,False,1,1,Cuckoo is down headed and crying.,Kufku is down headed and crying.,Voxtral_EN
00746_0018_neutral_0018_000033,0018,neutral,happy,True,0.3333333333333333,0.6442113518714905,False,0,0,This used to be Jerry's occupation.,This used to be Jerry's art gallery.,Voxtral_EN
00747_0018_neutral_0018_000223,0018,neutral,happy,True,1.0,0.9533051252365112,True,1,1,"Pick, pick, pick.","Picks, picks, picks.",Voxtral_EN
00748_0018_neutral_0018_000045,0018,neutral,happy,True,0.75,0.4844471216201782,False,0,0,The nastiest things they saw were the cobwebs.,The nauthius dings they've saw where the cob left.,Voxtral_EN
00749_0018_neutral_0018_000325,0018,neutral,happy,False,0.5714285714285714,0.7654674649238586,False,0,0,She has no place for hot pepper.,She has no place where hot of her birds.,Voxtral_EN
00750_0018_sad_0018_001351,0018,sad,happy,True,0.6666666666666666,0.48605358600616455,False,0,0,I'm sure your friends can wait.,"Now, show your fun, can't wait.",Voxtral_EN
00751_0018_sad_0018_001205,0018,sad,happy,True,0.8571428571428571,0.3578084707260132,False,0,0,This speech rouses Dame Isolde to anger.,To dispel the Roue's Dame Isles to anglers.,Voxtral_EN
00752_0018_sad_0018_001256,0018,sad,happy,True,0.16666666666666666,0.9009454250335693,True,0,0,"Still, you owe it a duty.",Till you owe it a duty.,Voxtral_EN
00753_0018_sad_0018_001313,0018,sad,happy,True,0.8,0.800879180431366,True,0,0,She said in subdued voice.,"She said in a subdued voice, ""Yes, please.""",Voxtral_EN
00754_0018_sad_0018_001260,0018,sad,happy,False,0.0,0.9999999403953552,True,skip_identical,1,It weighs 7.5 kilogram.,It weighs 7.5 kilogram.,Voxtral_EN
00755_0018_sad_0018_001200,0018,sad,happy,True,0.2,0.962948203086853,True,1,1,I hope you enjoyed yourself.,I hope you enjoy yourself.,Voxtral_EN
00756_0018_sad_0018_001076,0018,sad,happy,True,0.16666666666666666,0.7570827007293701,False,1,1,Let's make the noise a snake.,Let's make the noise a smate.,Voxtral_EN
00757_0018_sad_0018_001328,0018,sad,happy,True,0.0,0.9999998807907104,True,skip_identical,1,I know you.,I know you.,Voxtral_EN
00758_0018_sad_0018_001370,0018,sad,happy,True,0.7142857142857143,0.6857720613479614,False,0,0,Goat Billy asked the old Chinese guy.,Goat Philly ask the old shining you sigh.,Voxtral_EN
00759_0018_sad_0018_001202,0018,sad,happy,True,1.0,0.29725882411003113,False,0,0,Guilty for what do you rule?,Bravo from What Do You Vrouw?,Voxtral_EN
00760_0018_sad_0018_001287,0018,sad,happy,False,0.0,1.0000001192092896,True,skip_identical,1,What would they do at the end of the year?,What would they do at the end of the year?,Voxtral_EN
00761_0018_sad_0018_001100,0018,sad,happy,True,0.0,0.9999998807907104,True,skip_identical,1,Rabbit gave dog a hurrying up sort of nudge.,Rabbit gave dog a hurrying up sort of nudge.,Voxtral_EN
