sample_id,speaker_id,ground_truth_emotion,target_emotion,pred_clean_1,pred_clean_2,pred_clean_3,pred_adv_1,pred_adv_2,pred_adv_3,success_emo,attack_success_p1,attack_success_p2,attack_success_p3,attack_success_joint,wer,semantic_sim,semantic_preserved,delta_linf,delta_l2,snr_db,initial_emo_loss,final_emo_loss,final_asr_loss,final_per_loss,final_total_loss,loss_reduction_rate,converge_step,total_steps,llm_judge_result,subset,asr_text_clean,asr_text_adv
00055_0017_sad_0017_001264,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8333333333333334,0.5096381902694702,False,0.008000001311302185,0.8288372159004211,15.76512808576677,2.991260051727295,0.009460141882300377,2.8729426860809326,0.039766982197761536,0.03818996641293168,0.9968374057358077,3,60,,Voxtral_EN,"But what about this thing, sticky.",But what about this thing? Let's take bees over.
00056_0017_sad_0017_001257,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.1111111111111111,0.9758924245834351,True,0.008000001311302185,0.902957022190094,17.035396996975663,2.386824607849121,0.022197511047124863,0.573835015296936,0.038797877728939056,0.027936249178871515,0.9906999823220659,4,60,,Voxtral_EN,"What am I? I'm a racer, son of God.","What am I? I'm a racer, kind of God."
00057_0017_sad_0017_001366,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.2,0.0010317526757717133,False,0.008000001311302185,0.7797583937644958,16.599709505614058,3.350158452987671,0.030932337045669556,4.3556904792785645,0.04811881110072136,0.07448972302656622,0.9907669032734604,3,60,,Voxtral_EN,A thief in the night.,"Good to you, Jim, and I."
00058_0017_sad_0017_001361,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999999403953552,True,0.008000001311302185,0.9804259538650513,14.25349210153573,1.552148699760437,0.03610532358288765,0.26090988516807556,0.035785894840955734,0.03871478029351682,0.9767384893029513,1,60,,Voxtral_EN,I am safe. Back again.,I am safe. Back again.
00059_0017_sad_0017_001231,0017,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.25,0.8493146896362305,True,0.008000001311302185,0.8212336301803589,13.45470718809656,1.3689038753509521,0.00995042733848095,1.556117057800293,0.03123091161251068,0.025511910225600003,0.9927310985689701,4,60,,Voxtral_EN,"First, issue a reward.","First, it's a reward."
00060_0017_sad_0017_001266,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,-0.05119486153125763,False,0.008000001311302185,0.8958784341812134,15.2033963789816,4.329201698303223,0.08519147336483002,4.209165096282959,0.054165326058864594,0.12728366598092017,0.9803216668333518,18,60,,Voxtral_EN,It isn't picked at all.,"Beauty, we can take it all."
00061_0017_sad_0017_001400,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.9567075371742249,12.391837472555046,3.0483453273773193,0.03761725127696991,0.32679352164268494,0.05788368731737137,0.040885765330269934,0.9876597802292517,10,60,,Voxtral_EN,Do you have anything in mind?,Do you have anything in mind?
00062_0017_sad_0017_001346,0017,sad,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.0,1.0,True,0.008000001311302185,0.859406054019928,19.121644181767596,2.309474468231201,0.2278088927268982,0.2748640775680542,0.03564660996198654,0.23055788996867835,0.9013589906012798,5,60,,Voxtral_EN,You woke me up.,You woke me up.
00063_0017_sad_0017_001248,0017,sad,happy,sad,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.4883728325366974,False,0.008000001311302185,1.0593713521957397,11.837556296681736,2.7577619552612305,0.02126002311706543,1.9809969663619995,0.03475993499159813,0.04107034038003534,0.9922908418268278,7,60,,Voxtral_EN,I'd shoot myself. A pause.,I just cheated myself. Applause.
00064_0017_sad_0017_001093,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.42857142857142855,0.5862418413162231,False,0.008000001311302185,0.8896101117134094,14.166545168620369,1.9280109405517578,0.022823935374617577,1.3539255857467651,0.029169118031859398,0.03636348292326555,0.9881619264213896,5,60,,Voxtral_EN,"Story 29, A Boy and a Monkey.","Story 29, Our Boy and Among Bees."
00065_0017_sad_0017_001318,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5,0.7375887632369995,False,0.008000001311302185,0.8810104131698608,18.72778780714499,4.113847732543945,0.03424927964806557,1.4824937582015991,0.031288206577301025,0.049074530112147324,0.9916746360403363,8,60,,Voxtral_EN,He showed no signs of age.,"See you showed, no signs of age."
00066_0017_sad_0017_001159,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.4,0.8591586351394653,True,0.008000001311302185,0.7972911596298218,11.061146494839289,1.8525384664535522,0.022444535046815872,2.459116220474243,0.038775913417339325,0.04703608501069248,0.9878844431825574,4,60,,Voxtral_EN,If they mother knew it.,You say mother knew it.
00067_0017_sad_0017_001061,0017,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.2,0.9807500839233398,True,0.008000001311302185,0.7249709367752075,13.941364650691476,0.9141060709953308,0.007796046324074268,0.4742741882801056,0.025400489568710327,0.012539042211771012,0.9914713985920852,0,60,,Voxtral_EN,Chapter 10: A Warm Welcome,Chapter 10 A Warm Welcome
00068_0017_sad_0017_001204,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.5806900262832642,False,0.008000001311302185,0.7863418459892273,15.093740691713984,2.8471362590789795,0.02282145246863365,3.0845704078674316,0.03155935928225517,0.05366747214090079,0.9919844185904836,4,60,,Voxtral_EN,He dreamt them all night.,Seems around for them all night.
00069_0017_sad_0017_001302,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5,0.4100162386894226,False,0.008000001311302185,0.8112608194351196,19.14540552100746,2.0937790870666504,0.02942976914346218,1.5580852031707764,0.02849634550511837,0.045010906138625,0.9859441861248635,7,60,,Voxtral_EN,I am run off my feet.,I am run all to my sweethearts.
00070_0017_sad_0017_001235,0017,sad,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,0.375,0.9036194086074829,True,0.008000001311302185,0.8824784755706787,16.347831955983743,3.7319066524505615,0.02268381230533123,0.8825233578681946,0.040082961320877075,0.031509446713626384,0.9939216560279085,4,60,,Voxtral_EN,The newborn baby is stolen as we go.,The newborn babies stole one as we go.
00071_0017_sad_0017_001277,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.625,0.4823821187019348,False,0.008000001311302185,0.8285024166107178,16.404978090714774,2.941439390182495,0.03485815227031708,1.8218022584915161,0.03292595595121384,0.05307650411479175,0.9881492875948212,8,60,,Voxtral_EN,"Born once, every 100 years, dies in flames.","Four and once, every 100 years, skies and planes."
00072_0017_sad_0017_001310,0017,sad,happy,neutral,neutral,neutral,sad,happy,happy,False,False,True,True,False,0.1111111111111111,0.8131858110427856,True,0.008000001311302185,0.8763009905815125,18.943311414088072,2.9517438411712646,0.497085303068161,0.39867374300956726,0.03497697040438652,0.5010723902679608,0.8315960564955679,18,60,,Voxtral_EN,"As soon as she went in, there was disorder.","As soon as she went in, fair was disorder."
00073_0017_sad_0017_001227,0017,sad,happy,sad,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5,0.35091203451156616,False,0.008000001311302185,0.8123243451118469,16.221517235870955,2.6862130165100098,0.21929506957530975,1.8595247268676758,0.037879578769207,0.2378906956397742,0.9183627403234673,10,60,,Voxtral_EN,Tom fell with a cloven head.,A pomfret with a floven head.
00074_0017_sad_0017_001368,0017,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.125,0.45407089591026306,False,0.008000001311302185,0.7596309781074524,20.787088867875898,1.4048542976379395,0.06432923674583435,0.4740893244743347,0.03127671778202057,0.06907044275775552,0.9542093177534533,5,60,,Voxtral_EN,The name of the song is called Haddocks.,"The name of the song is called ""Hahadix""."
00075_0017_surprise_0017_001451,0017,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.9512195121951219,0.2062520682811737,False,0.008000001311302185,0.6625537276268005,18.73836539858372,1.5139769315719604,0.017413325607776642,1.2897104024887085,0.029772868379950523,0.030310727361347527,0.9884982886828425,4,60,,Voxtral_EN,"""Said the American to the Chinese, 'I am a man of science. I have a telescope. I will show you the moon.' The Chinese said, 'I am a man of wisdom. I have a telescope. I will show you the moon.'""","Said the American two trengies,"
00076_0017_surprise_0017_001743,0017,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.7171493768692017,13.364519608877558,2.227979898452759,0.04810098931193352,0.3581165373325348,0.034501656889915466,0.05168249970182776,0.9784104922376824,6,60,,Voxtral_EN,And what does it mean?,And what does it mean?
00077_0017_surprise_0017_001715,0017,surprise,happy,neutral,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.1,0.9581175446510315,True,0.008000001311302185,0.7055913209915161,18.085106456220473,2.3715765476226807,0.007985305041074753,0.5196481943130493,0.02171485871076584,0.013182004132792354,0.996632912798417,4,60,,Voxtral_EN,It's to say how do you do with Tom's answer?,If to say how do you do with Tom's answer?
00078_0017_surprise_0017_001427,0017,surprise,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,6.0,0.25131866335868835,False,0.008000001311302185,0.7484216690063477,19.93305482666515,2.8102853298187256,0.022116204723715782,2.6808667182922363,0.030822550877928734,0.04892518013214693,0.99213026361094,8,60,,Voxtral_EN,Yes.,"Momster made a Jeep style, yes!"
00079_0017_surprise_0017_001718,0017,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.759039580821991,17.07022665905026,1.349961519241333,0.013941208831965923,0.112945556640625,0.025320928543806076,0.015070917607657611,0.9896728842761379,4,60,,Voxtral_EN,The name of the song is called Haddix.,The name of the song is called Haddix.
00080_0017_surprise_0017_001680,0017,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.000000238418579,True,0.008000001311302185,0.8606070280075073,18.120369650507115,3.4391698837280273,0.03405769169330597,0.06855729222297668,0.04102876037359238,0.034743674903139475,0.9900971185359452,6,60,,Voxtral_EN,Your path now goes south.,Your path now goes south.
00081_0017_surprise_0017_001669,0017,surprise,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.5,0.5321640372276306,False,0.008000001311302185,0.7092896103858948,17.791735126510105,2.3396153450012207,0.4736495614051819,2.350309371948242,0.036233507096767426,0.4971530174597353,0.7975523786774724,8,60,,Voxtral_EN,But show me now your map?,Show me now your mask.
00082_0017_surprise_0017_001553,0017,surprise,happy,neutral,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.7990425825119019,False,0.008000001311302185,0.7433727979660034,17.29276477029803,2.9476284980773926,0.026301784440875053,0.6259137392044067,0.035383716225624084,0.03256127567008138,0.9910769676511031,8,60,,Voxtral_EN,But we are not high yet?,But we are not how yet?
00083_0017_surprise_0017_001414,0017,surprise,happy,sad,sad,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.15832071006298065,False,0.008000001311302185,0.9827444553375244,12.941402465125334,3.2873551845550537,0.0259453933686018,2.694002628326416,0.03773468732833862,0.05288579699873924,0.9921075174686019,6,60,,Voxtral_EN,"Annie, please, please don't hurt me.","Hammies, sleeves squeezed on hossy."
00084_0017_surprise_0017_001473,0017,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.75,0.19011494517326355,False,0.008000001311302185,0.8366373181343079,15.057501582700965,3.3864810466766357,0.021582361310720444,4.618238925933838,0.033084526658058167,0.0677650814153254,0.9936269062152583,5,60,,Voxtral_EN,How suspicious this fox?,How special is that?
00085_0017_surprise_0017_001503,0017,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.375,0.640113115310669,False,0.008000001311302185,0.8099440932273865,20.2834236821058,2.4191486835479736,0.01942017674446106,1.2169454097747803,0.02885287255048752,0.03158991937093437,0.9919723095663641,10,60,,Voxtral_EN,The elephant and the carpenter is the longest.,The elephant and the carpet are the mungus.
00086_0017_surprise_0017_001714,0017,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.3333333333333333,0.2912432551383972,False,0.008000001311302185,0.7756087779998779,17.137795545072304,2.5639123916625977,0.01623259112238884,1.191763997077942,0.033898137509822845,0.028150570074543357,0.9936688198960407,4,60,,Voxtral_EN,Bob goes to a new school.,Sob goes to a new stool.
00087_0017_surprise_0017_001665,0017,surprise,happy,surprise,surprise,surprise,happy,happy,happy,True,True,True,True,True,0.2,0.5450283288955688,False,0.008000001311302185,0.6877164840698242,20.537191257186453,3.388314962387085,0.0648442804813385,1.9031327962875366,0.030006585642695427,0.08387590851007029,0.9808623810946857,4,60,,Voxtral_EN,I've just shot a stag?,I've just shot a sack.
00088_0017_surprise_0017_001497,0017,surprise,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.42857142857142855,0.7769746780395508,False,0.008000001311302185,0.7904274463653564,21.05890147071659,2.9657034873962402,0.013878339901566505,1.8762885332107544,0.039634548127651215,0.032641621579155324,0.9953203885821535,10,60,,Voxtral_EN,Confess that you opened the thirteenth door?,"To celebrate that you opened the thirteenth door,"
00089_0017_surprise_0017_001448,0017,surprise,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.8096489906311035,True,0.008000001311302185,0.8124893307685852,18.452514320544676,2.9919958114624023,0.07549766451120377,0.44713830947875977,0.04551592096686363,0.07996950276520104,0.9747667880342711,4,60,,Voxtral_EN,You're not a runaway? Who are you?,"You're not a runaway, Sue are you?"
00090_0017_surprise_0017_001512,0017,surprise,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.6,0.6811002492904663,False,0.008000001311302185,0.7202415466308594,17.194971127965225,3.0085086822509766,0.012167507782578468,1.653425693511963,0.03202160447835922,0.02870208493374288,0.9959556348119046,5,60,,Voxtral_EN,Clown? To call him Joey?,"Hello, let's call him Joey."
00091_0017_surprise_0017_001540,0017,surprise,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.9507192373275757,True,0.008000001311302185,0.95294588804245,17.249118354310657,2.382061243057251,0.02359921857714653,0.6076869368553162,0.04327201470732689,0.029676520665846765,0.990092942133235,3,60,,Voxtral_EN,What an impetuous boy he is!,What an impolite boy he is!
00092_0017_surprise_0017_001695,0017,surprise,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.8483821153640747,True,0.008000001311302185,0.7602359652519226,21.56373494899597,3.2856671810150146,0.030529847368597984,0.22226987779140472,0.03802064061164856,0.03275292635291815,0.9907081741130072,5,60,,Voxtral_EN,I know how to obey orders?,I know how to obey orders.
00093_0017_surprise_0017_001520,0017,surprise,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.5,0.8511068224906921,True,0.008000001311302185,0.894794762134552,18.884319572094416,3.8689751625061035,0.5936651229858398,1.8125613927841187,0.048640429973602295,0.6117912233179807,0.8465575254297324,8,60,,Voxtral_EN,Are King George's laborers?,Park King is George's laborers?
00094_0017_surprise_0017_001723,0017,surprise,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.4,0.9512856006622314,True,0.008000001311302185,0.776863694190979,18.440461397883553,3.539292812347412,1.0331987142562866,0.2647043466567993,0.05037076771259308,1.0358462614305317,0.7080776389419375,24,60,,Voxtral_EN,Why did I wake up?,And why did I wake up?
00095_0017_surprise_0017_001642,0017,surprise,happy,sad,sad,neutral,happy,happy,happy,True,True,True,True,True,0.18181818181818182,0.8461693525314331,True,0.008000001311302185,0.747707188129425,21.211468262946447,1.9944647550582886,0.01821066252887249,0.9816246628761292,0.03409748896956444,0.02802725013252348,0.990869398678173,7,60,,Voxtral_EN,Give me your hand or I will cry harder than before.,Give me your hand there I will cry hotter than before.
00096_0017_surprise_0017_001700,0017,surprise,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.7529821991920471,17.739239075793733,2.685168743133545,0.012573479674756527,0.23378558456897736,0.03628770262002945,0.0149116983974725,0.9953174340693078,13,60,,Voxtral_EN,Six was halfway down the room.,Six was halfway down the room.
00097_0017_surprise_0017_001491,0017,surprise,happy,surprise,happy,surprise,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.9696804285049438,True,0.008000001311302185,0.7086515426635742,17.15299301593059,1.8954124450683594,0.024221792817115784,0.8487061858177185,0.03374563157558441,0.03270919213160873,0.9872208326582755,4,60,,Voxtral_EN,We expected Tom would jump for joy.,We expect that Tom would jump for joy.
00098_0017_surprise_0017_001711,0017,surprise,happy,neutral,neutral,surprise,happy,happy,happy,True,True,True,True,True,0.6,0.6283921003341675,False,0.008000001311302185,0.8486931920051575,15.688147242020793,1.8324880599975586,0.027728412300348282,2.7126998901367188,0.046864625066518784,0.05485587984796614,0.9848684349406428,3,60,,Voxtral_EN,I am safe back again?,I am safe back with his men.
00099_0017_surprise_0017_001527,0017,surprise,happy,neutral,happy,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0,True,0.008000001311302185,0.7177579402923584,18.595913601893322,1.2278780937194824,0.06525859236717224,0.12097713351249695,0.03544598072767258,0.06646871816210449,0.9468525477399053,3,60,,Voxtral_EN,Because I know I had some honey.,Because I know I had some honey.
00700_0018_angry_0018_000685,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2,0.9951862692832947,True,0.008000001311302185,0.7469247579574585,20.902128478214692,4.323718070983887,0.021275639533996582,0.4280475974082947,0.03908248990774155,0.025556506332978606,0.9950793184974812,15,60,,Voxtral_EN,But things haven't changed yet.,But the things haven't changed yet.
00701_0018_angry_0018_000365,0018,angry,happy,sad,sad,sad,happy,happy,happy,True,True,True,True,True,0.6,0.36491480469703674,False,0.008000001311302185,0.7026998400688171,24.751594599653185,5.124751091003418,0.07006735354661942,2.4490694999694824,0.033174172043800354,0.09455838028803468,0.9863276572261971,37,60,,Voxtral_EN,Poor Tom now is dead.,Port Tom now is Dev's home.
00702_0018_angry_0018_000538,0018,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.6619109511375427,24.819171287543945,1.158001184463501,0.1349877417087555,0.2305201143026352,0.027907168492674828,0.13729322192346677,0.8834303940964491,1,60,,Voxtral_EN,Now quicker the fiddle went.,Now quicker the fiddle went.
00703_0018_angry_0018_000468,0018,angry,happy,surprise,neutral,surprise,happy,happy,happy,True,True,True,True,True,2.25,0.49742844700813293,False,0.008000001311302185,0.6893084049224854,23.242438291451446,2.3410654067993164,0.02190549671649933,2.2604706287384033,0.03150027245283127,0.044510518006607894,0.9906429369068982,10,60,,Voxtral_EN,"Look out, said Alice.","Looked out. Said, ""Alives, I can say the first."""
00704_0018_angry_0018_000363,0018,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.3,0.7709577083587646,False,0.00800000037997961,0.43601810932159424,31.490560640701354,1.3853065967559814,0.01706181839108467,0.5548420548439026,0.01234576664865017,0.022610362397190182,0.9876837239994101,3,60,,Voxtral_EN,I have bun-burried all over goat on two separate occasions.,I'd have fun buried all over goat on two separate occasions.
00705_0018_angry_0018_000358,0018,angry,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.4,0.6160416007041931,False,0.008000001311302185,0.6978417038917542,22.61710357667921,1.893264651298523,0.18906792998313904,0.5277763605117798,0.027015212923288345,0.19434596374038607,0.9001365552071845,10,60,,Voxtral_EN,That was his chief thought.,That was the 17th thought.
00706_0018_angry_0018_000681,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5714285714285714,0.4425774812698364,False,0.008000001311302185,0.7285993099212646,22.76347667377282,3.2084484100341797,0.029917318373918533,0.9041067361831665,0.026844128966331482,0.03895865417703986,0.9906754559991195,6,60,,Voxtral_EN,She'll be feverish after so much thinking.,"""Shobbeke, feburish after so much thinking."""
00707_0018_angry_0018_000351,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.5,0.8435437679290771,True,0.00800000037997961,0.5478789806365967,27.63641255437578,1.6413534879684448,0.019209256395697594,0.4647085964679718,0.01592649146914482,0.023856501625292004,0.988296697489903,6,60,,Voxtral_EN,The nine the eggs I keep.,The nine the eggs I keep. I love them.
00708_0018_angry_0018_000670,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.42857142857142855,0.6210049986839294,False,0.008000001311302185,0.9863173961639404,17.92900168257477,2.5235798358917236,0.021647408604621887,1.79582679271698,0.043425869196653366,0.03960611079048365,0.9914219442172026,8,60,,Voxtral_EN,Goat Billy asked the old Chinese guy.,Go Philly! Ask the old Chinese guy.
00709_0018_angry_0018_000614,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.16666666666666666,0.792475700378418,False,0.008000001311302185,0.5851024985313416,27.53021692547091,2.2086973190307617,0.027346055954694748,1.3882195949554443,0.025459863245487213,0.041228506502881644,0.9876189210177994,9,60,,Voxtral_EN,Slam the doors and wedge them.,Slam the doors and wedge dances.
00710_0018_angry_0018_000393,0018,angry,happy,neutral,happy,happy,neutral,happy,happy,False,False,True,True,False,0.375,0.9357259273529053,True,0.008000001311302185,0.828790009021759,21.907850230001845,1.8572003841400146,0.35237574577331543,0.5379135608673096,0.03216535225510597,0.35775520303551106,0.8102650910572126,10,60,,Voxtral_EN,"Story twenty nine, a boy and a monkey.",Story 29. A boy and a monkey.
00711_0018_angry_0018_000380,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.3719862103462219,False,0.008000001311302185,0.7452245950698853,20.81620106257265,4.095074653625488,0.016457244753837585,2.0776162147521973,0.036231935024261475,0.037233769220709804,0.9959812100765324,11,60,,Voxtral_EN,Must a name mean something?,"Must amaze means ""must be amazing."""
00712_0018_angry_0018_000602,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.9203628301620483,True,0.008000001311302185,0.6692442893981934,20.20882669273743,2.8259944915771484,0.020111165940761566,0.5146191716194153,0.028109101578593254,0.025257638747971507,0.9928835084425314,6,60,,Voxtral_EN,I am run off my feet.,I am run off my feet to full effect.
00713_0018_angry_0018_000407,0018,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.0,0.3150483965873718,False,0.008000001311302185,0.6536486744880676,22.38807061348995,1.113778829574585,0.020258450880646706,0.8737345933914185,0.02915109694004059,0.02899608832553029,0.9818110648696882,5,60,,Voxtral_EN,Hannibal come to see you.,I'm happy to be here to see you.
00714_0018_angry_0018_000372,0018,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.375,0.907258152961731,True,0.008000001311302185,0.5503832101821899,28.206493560829045,1.304650902748108,0.008829029276967049,0.5893616080284119,0.014819356612861156,0.014722793550817296,0.9932326500074697,4,60,,Voxtral_EN,"And what are doves, and what are doves?",And what are doves? And what are doved.
00715_0018_angry_0018_000413,0018,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.0,0.45402514934539795,False,0.008000001311302185,0.6168485283851624,24.81454626185931,2.1376304626464844,0.2508038580417633,0.7790769934654236,0.024522196501493454,0.25859487319838254,0.8826720228662644,7,60,,Voxtral_EN,Asteroid three hundred and twenty-five.,Astr. 325.
00716_0018_angry_0018_000427,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.6279968619346619,False,0.008000001311302185,0.6886359453201294,24.703960654025835,2.9146671295166016,0.02578725293278694,2.3662145137786865,0.03579775243997574,0.0494497560480982,0.9911525907464213,6,60,,Voxtral_EN,But I saw you walking.,"But I saw you and rocked the angles, everybody."
00717_0018_angry_0018_000505,0018,angry,happy,angry,angry,angry,angry,angry,angry,False,False,False,False,False,0.5714285714285714,0.8267934918403625,True,0.008000001311302185,1.0066055059432983,17.9949725666971,4.370690822601318,2.7449052333831787,1.006767749786377,0.04728659987449646,2.7549733837470414,0.37197451277290655,60,60,,Voxtral_EN,"""this speech roused Dame Isolde to anger.""",This speech rouses Dame Iolks to anger.
00718_0018_angry_0018_000669,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.8211655616760254,True,0.008000001311302185,0.7842427492141724,22.396052386462955,3.4614992141723633,0.12409671396017075,0.5805549025535583,0.030486566945910454,0.1299025678513758,0.9641494317109525,15,60,,Voxtral_EN,How could I dig burrows with short toenails?,How could I dig burls for short toenails?
00719_0018_angry_0018_000430,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6,0.826488733291626,True,0.008000001311302185,0.6239509582519531,25.38252187146057,2.413180112838745,0.18288062512874603,0.8348702788352966,0.0307655930519104,0.19122963557302952,0.9242159239769242,9,60,,Voxtral_EN,Then there was a report.,Then there was a report for you.
00720_0018_angry_0018_000424,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.3504043221473694,False,0.008000001311302185,0.6195040345191956,24.804876725319577,2.0273656845092773,0.027010828256607056,1.385388731956482,0.02335432730615139,0.04086494911944494,0.98667688396672,9,60,,Voxtral_EN,Come on my jack in the boxes.,Come on my jazz in the boxers.
00721_0018_angry_0018_000580,0018,angry,happy,sad,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.2857142857142857,0.524124026298523,False,0.008000001311302185,0.6594783663749695,21.621551461036294,3.0208821296691895,0.02416379004716873,0.7608689665794373,0.03076145052909851,0.031772787327468396,0.9920010814689367,6,60,,Voxtral_EN,Your own wife is not at home.,"Your own whites, it's not at home."
00722_0018_angry_0018_000553,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999998807907104,True,0.008000001311302185,0.8306857347488403,22.83281981468843,4.195333480834961,0.02375967428088188,0.38765808939933777,0.051755473017692566,0.027636772729605436,0.9943366422742267,10,60,,Voxtral_EN,I was not grabbed.,I was not grabbed.
00723_0018_angry_0018_000559,0018,angry,happy,angry,angry,angry,happy,happy,happy,True,True,True,True,True,0.14285714285714285,0.8070423603057861,True,0.008000001311302185,0.9015980362892151,21.61838026588784,3.900134801864624,0.12322548031806946,0.7672861814498901,0.030026286840438843,0.13089864239543675,0.9684048150696852,16,60,,Voxtral_EN,A raging fire was in his eyes.,A ranching's fire was in his eyes.
00724_0018_angry_0018_000562,0018,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,0.9999999403953552,True,0.008000001311302185,0.7366083264350891,21.43927460060521,2.279975652694702,0.030982844531536102,0.5665936470031738,0.04689202830195427,0.03664924992185086,0.986410887986932,11,60,,Voxtral_EN,"No, thank you.","No, thank you."
00725_0018_neutral_0018_000141,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8,0.8414608836174011,True,0.008000001311302185,0.7737524509429932,19.179484744428215,3.731623411178589,0.01958712376654148,1.7490020990371704,0.03268090635538101,0.03707747156597674,0.9947510448916508,5,60,,Voxtral_EN,Can I lodge here tonight?,I'm at our lodge here tonight.
00726_0018_neutral_0018_000131,0018,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.008000001311302185,0.9145931005477905,16.904538278933426,3.2655587196350098,0.014619159512221813,0.09486757963895798,0.036383744329214096,0.015568199146054685,0.9955232287129548,5,60,,Voxtral_EN,It must come sometimes to jam a day.,It must come sometimes to jam a day.
