sample_id,text_id,layer,semantic_emotion,prosody_emotion,pred_emotion,margin,logit_semantic,logit_prosody,win_semantic,win_prosody,win_other,generated_token,predicted_token,sanity_match,logit_neutral,logit_happy,logit_sad,logit_angry,logit_surprised
t034_neutral,t034,34,angry,neutral,angry,-4.5,16.875,12.375,1,0,0,Ang,The,False,12.375,4.5,5.4375,16.875,8.0625
t034_neutral,t034,35,angry,neutral,neutral,0.25,36.25,36.5,0,1,0,Ang,The,False,36.5,27.125,23.75,36.25,31.875
t034_happy,t034,0,angry,happy,happy,8.052734,0.13476562,8.1875,0,1,0,Sur,The,False,0.8671875,8.1875,0.6953125,0.13476562,0.98828125
t034_happy,t034,1,angry,happy,happy,9.118408,-0.055908203,9.0625,0,1,0,Sur,The,False,0.734375,9.0625,2.234375,-0.055908203,2.328125
t034_happy,t034,2,angry,happy,happy,8.739258,0.07324219,8.8125,0,1,0,Sur,The,False,3.5,8.8125,3.75,0.07324219,2.25
t034_happy,t034,3,angry,happy,happy,6.8984375,1.9140625,8.8125,0,1,0,Sur,The,False,3.765625,8.8125,6.28125,1.9140625,5.21875
t034_happy,t034,4,angry,happy,happy,1.9375,3.09375,5.03125,0,1,0,Sur,The,False,2.359375,5.03125,2.796875,3.09375,3.203125
t034_happy,t034,5,angry,happy,happy,2.40625,3.3125,5.71875,0,1,0,Sur,The,False,0.375,5.71875,1.7109375,3.3125,3.734375
t034_happy,t034,6,angry,happy,happy,3.78125,2.5625,6.34375,0,1,0,Sur,The,False,1.015625,6.34375,0.27148438,2.5625,3.203125
t034_happy,t034,7,angry,happy,happy,3.515625,3.484375,7.0,0,1,0,Sur,The,False,-0.25195312,7.0,-0.024902344,3.484375,3.453125
t034_happy,t034,8,angry,happy,happy,3.59375,2.90625,6.5,0,1,0,Sur,The,False,-0.111816406,6.5,0.02722168,2.90625,3.078125
t034_happy,t034,9,angry,happy,happy,4.234375,2.109375,6.34375,0,1,0,Sur,The,False,-0.90625,6.34375,-0.640625,2.109375,3.15625
t034_happy,t034,10,angry,happy,happy,4.03125,2.4375,6.46875,0,1,0,Sur,The,False,-0.66015625,6.46875,-0.984375,2.4375,2.65625
t034_happy,t034,11,angry,happy,happy,2.59375,2.75,5.34375,0,1,0,Sur,The,False,-1.8671875,5.34375,-0.9765625,2.75,2.984375
t034_happy,t034,12,angry,happy,happy,5.171875,1.515625,6.6875,0,1,0,Sur,The,False,-1.84375,6.6875,-1.0078125,1.515625,2.328125
t034_happy,t034,13,angry,happy,happy,4.5039062,0.96484375,5.46875,0,1,0,Sur,The,False,-2.078125,5.46875,-0.48828125,0.96484375,2.875
t034_happy,t034,14,angry,happy,happy,4.3867188,0.86328125,5.25,0,1,0,Sur,The,False,-1.46875,5.25,0.13183594,0.86328125,3.078125
t034_happy,t034,15,angry,happy,happy,3.6484375,0.6328125,4.28125,0,1,0,Sur,The,False,-1.890625,4.28125,0.49414062,0.6328125,2.921875
t034_happy,t034,16,angry,happy,happy,4.875,-1.09375,3.78125,0,1,0,Sur,The,False,-1.609375,3.78125,0.111816406,-1.09375,2.359375
t034_happy,t034,17,angry,happy,happy,4.774414,-0.21191406,4.5625,0,1,0,Sur,The,False,-1.0703125,4.5625,-1.0546875,-0.21191406,1.71875
t034_happy,t034,18,angry,happy,happy,3.9492188,0.48828125,4.4375,0,1,0,Sur,The,False,-1.0,4.4375,-1.4453125,0.48828125,1.375
t034_happy,t034,19,angry,happy,happy,4.7578125,0.7421875,5.5,0,1,0,Sur,The,False,-1.7421875,5.5,-1.2109375,0.7421875,0.65625
t034_happy,t034,20,angry,happy,happy,4.2734375,-1.0078125,3.265625,0,1,0,Sur,The,False,-2.46875,3.265625,-2.90625,-1.0078125,-0.73828125
t034_happy,t034,21,angry,happy,happy,4.4296875,-1.6953125,2.734375,0,1,0,Sur,The,False,0.91015625,2.734375,-4.375,-1.6953125,0.16796875
t034_happy,t034,22,angry,happy,happy,3.4140625,-1.1484375,2.265625,0,1,0,Sur,The,False,0.49414062,2.265625,-4.09375,-1.1484375,0.25976562
t034_happy,t034,23,angry,happy,neutral,3.6679688,-0.71484375,2.953125,0,0,1,Sur,The,False,3.46875,2.953125,-1.28125,-0.71484375,0.828125
t034_happy,t034,24,angry,happy,happy,3.65625,-1.8984375,1.7578125,0,1,0,Sur,The,False,1.734375,1.7578125,0.58984375,-1.8984375,-0.234375
t034_happy,t034,25,angry,happy,neutral,-0.29882812,0.59375,0.29492188,0,0,1,Sur,The,False,3.734375,0.29492188,-0.69140625,0.59375,0.67578125
t034_happy,t034,26,angry,happy,neutral,-0.890625,3.65625,2.765625,0,0,1,Sur,The,False,5.75,2.765625,1.84375,3.65625,3.296875
t034_happy,t034,27,angry,happy,neutral,-0.859375,3.90625,3.046875,0,0,1,Sur,The,False,5.5,3.046875,1.078125,3.90625,3.546875
t034_happy,t034,28,angry,happy,neutral,-0.4375,5.0,4.5625,0,0,1,Sur,The,False,7.40625,4.5625,3.109375,5.0,3.890625
t034_happy,t034,29,angry,happy,surprised,-2.0625,6.25,4.1875,0,0,1,Sur,The,False,6.78125,4.1875,4.5625,6.25,16.25
t034_happy,t034,30,angry,happy,surprised,-6.28125,14.1875,7.90625,0,0,1,Sur,The,False,6.03125,7.90625,4.90625,14.1875,14.875
t034_happy,t034,31,angry,happy,surprised,-6.90625,14.5,7.59375,0,0,1,Sur,The,False,7.78125,7.59375,5.1875,14.5,15.0625
t034_happy,t034,32,angry,happy,angry,-9.65625,17.5,7.84375,1,0,0,Sur,The,False,8.4375,7.84375,4.78125,17.5,16.125
t034_happy,t034,33,angry,happy,surprised,-7.3125,17.125,9.8125,0,0,1,Sur,The,False,7.96875,9.8125,6.34375,17.125,29.125
t034_happy,t034,34,angry,happy,surprised,-8.0625,14.875,6.8125,0,0,1,Sur,The,False,6.375,6.8125,5.875,14.875,18.0
t034_happy,t034,35,angry,happy,surprised,-5.0,34.5,29.5,0,0,1,Sur,The,False,30.125,29.5,23.875,34.5,38.25
t034_sad,t034,0,angry,sad,happy,1.984375,-0.625,1.359375,0,0,1,The,The,True,0.10839844,8.1875,1.359375,-0.625,0.6484375
t034_sad,t034,1,angry,sad,happy,3.4414062,-0.62890625,2.8125,0,0,1,The,The,True,0.16992188,9.5,2.8125,-0.62890625,2.234375
t034_sad,t034,2,angry,sad,happy,4.5234375,-0.5546875,3.96875,0,0,1,The,The,True,3.171875,9.4375,3.96875,-0.5546875,2.515625
t034_sad,t034,3,angry,sad,happy,5.046875,1.578125,6.625,0,0,1,The,The,True,3.84375,9.125,6.625,1.578125,5.6875
t034_sad,t034,4,angry,sad,happy,0.46875,2.625,3.09375,0,0,1,The,The,True,2.234375,5.15625,3.09375,2.625,3.578125
t034_sad,t034,5,angry,sad,happy,-1.2734375,2.984375,1.7109375,0,0,1,The,The,True,0.37109375,5.84375,1.7109375,2.984375,3.84375
t034_sad,t034,6,angry,sad,happy,-1.6171875,2.1875,0.5703125,0,0,1,The,The,True,0.953125,6.65625,0.5703125,2.1875,3.296875
t034_sad,t034,7,angry,sad,happy,-3.084961,3.234375,0.14941406,0,0,1,The,The,True,-0.34570312,7.25,0.14941406,3.234375,3.515625
t034_sad,t034,8,angry,sad,happy,-2.5273438,2.8125,0.28515625,0,0,1,The,The,True,-0.20410156,6.625,0.28515625,2.8125,3.09375
t034_sad,t034,9,angry,sad,happy,-1.9480743,1.9453125,-0.0027618408,0,0,1,The,The,True,-0.7890625,6.28125,-0.0027618408,1.9453125,3.234375
t034_sad,t034,10,angry,sad,happy,-2.7890625,2.109375,-0.6796875,0,0,1,The,The,True,-0.5390625,6.46875,-0.6796875,2.109375,2.625
t034_sad,t034,11,angry,sad,happy,-3.0546875,2.46875,-0.5859375,0,0,1,The,The,True,-1.7265625,5.46875,-0.5859375,2.46875,2.9375
t034_sad,t034,12,angry,sad,happy,-1.9414062,1.21875,-0.72265625,0,0,1,The,The,True,-1.7109375,6.6875,-0.72265625,1.21875,2.21875
t034_sad,t034,13,angry,sad,happy,-0.82958984,0.72265625,-0.106933594,0,0,1,The,The,True,-1.953125,5.53125,-0.106933594,0.72265625,2.75
t034_sad,t034,14,angry,sad,happy,-0.14453125,0.60546875,0.4609375,0,0,1,The,The,True,-1.265625,5.4375,0.4609375,0.60546875,3.109375
t034_sad,t034,15,angry,sad,happy,0.23828125,0.39453125,0.6328125,0,0,1,The,The,True,-2.0,4.5,0.6328125,0.39453125,2.90625
t034_sad,t034,16,angry,sad,happy,1.5205078,-1.40625,0.11425781,0,0,1,The,The,True,-1.828125,4.09375,0.11425781,-1.40625,2.09375
t034_sad,t034,17,angry,sad,happy,-0.52734375,-0.59765625,-1.125,0,0,1,The,The,True,-1.3359375,4.40625,-1.125,-0.59765625,1.59375
t034_sad,t034,18,angry,sad,happy,-1.5139465,0.006134033,-1.5078125,0,0,1,The,The,True,-1.2421875,4.15625,-1.5078125,0.006134033,1.1484375
t034_sad,t034,19,angry,sad,happy,-0.4020996,0.056396484,-0.34570312,0,0,1,The,The,True,-1.609375,4.71875,-0.34570312,0.056396484,0.30273438
t034_sad,t034,20,angry,sad,happy,0.09375,-2.015625,-1.921875,0,0,1,The,The,True,-2.640625,3.015625,-1.921875,-2.015625,-0.82421875
t034_sad,t034,21,angry,sad,happy,-0.28125,-2.5,-2.78125,0,0,1,The,The,True,0.08691406,2.515625,-2.78125,-2.5,-0.28320312
t034_sad,t034,22,angry,sad,happy,-1.6875,-1.328125,-3.015625,0,0,1,The,The,True,0.54296875,2.015625,-3.015625,-1.328125,0.49414062
t034_sad,t034,23,angry,sad,neutral,0.5817871,-0.05834961,0.5234375,0,0,1,The,The,True,4.1875,2.5625,0.5234375,-0.05834961,1.46875
t034_sad,t034,24,angry,sad,sad,4.609375,-1.015625,3.59375,0,1,0,The,The,True,3.0,2.4375,3.59375,-1.015625,-0.31835938
t034_sad,t034,25,angry,sad,neutral,0.8984375,1.6796875,2.578125,0,0,1,The,The,True,4.3125,0.34179688,2.578125,1.6796875,-0.28710938
t034_sad,t034,26,angry,sad,sad,1.78125,4.78125,6.5625,0,1,0,The,The,True,6.3125,1.15625,6.5625,4.78125,1.609375
t034_sad,t034,27,angry,sad,sad,1.1875,5.125,6.3125,0,1,0,The,The,True,5.5,1.0078125,6.3125,5.125,2.65625
t034_sad,t034,28,angry,sad,sad,1.90625,5.90625,7.8125,0,1,0,The,The,True,7.59375,2.046875,7.8125,5.90625,2.78125
t034_sad,t034,29,angry,sad,sad,1.4375,7.5,8.9375,0,1,0,The,The,True,7.875,2.34375,8.9375,7.5,6.75
t034_sad,t034,30,angry,sad,angry,-6.4375,17.375,10.9375,1,0,0,The,The,True,8.125,6.21875,10.9375,17.375,6.9375
t034_sad,t034,31,angry,sad,angry,-6.6875,17.5,10.8125,1,0,0,The,The,True,9.8125,4.9375,10.8125,17.5,7.40625
t034_sad,t034,32,angry,sad,angry,-6.5,19.75,13.25,1,0,0,The,The,True,9.9375,6.28125,13.25,19.75,8.625
t034_sad,t034,33,angry,sad,angry,-4.125,19.375,15.25,1,0,0,The,The,True,10.8125,8.0,15.25,19.375,10.6875
t034_sad,t034,34,angry,sad,angry,-4.5625,16.125,11.5625,1,0,0,The,The,True,8.875,5.15625,11.5625,16.125,9.0625
t034_sad,t034,35,angry,sad,angry,-6.375,36.0,29.625,1,0,0,The,The,True,33.25,28.0,29.625,36.0,33.5
t034_surprised,t034,0,angry,surprised,happy,1.1757812,-0.48046875,0.6953125,0,0,1,Sur,The,False,1.375,7.46875,0.17675781,-0.48046875,0.6953125
t034_surprised,t034,1,angry,surprised,happy,2.421875,-0.390625,2.03125,0,0,1,Sur,The,False,1.2421875,9.0625,1.90625,-0.390625,2.03125
t034_surprised,t034,2,angry,surprised,happy,1.9916992,-0.08544922,1.90625,0,0,1,Sur,The,False,4.03125,8.75,3.609375,-0.08544922,1.90625
t034_surprised,t034,3,angry,surprised,happy,2.9140625,1.8671875,4.78125,0,0,1,Sur,The,False,4.46875,8.6875,5.96875,1.8671875,4.78125
t034_surprised,t034,4,angry,surprised,happy,-0.03125,2.828125,2.796875,0,0,1,Sur,The,False,2.828125,5.0,2.5,2.828125,2.796875
t034_surprised,t034,5,angry,surprised,happy,0.0,3.15625,3.15625,0,0,1,Sur,The,False,0.7734375,5.71875,1.296875,3.15625,3.15625
t034_surprised,t034,6,angry,surprised,happy,0.359375,2.375,2.734375,0,0,1,Sur,The,False,1.1875,6.375,0.00017356873,2.375,2.734375
t034_surprised,t034,7,angry,surprised,happy,-0.296875,3.3125,3.015625,0,0,1,Sur,The,False,-0.22070312,7.0625,-0.30664062,3.3125,3.015625
t034_surprised,t034,8,angry,surprised,happy,0.03125,2.671875,2.703125,0,0,1,Sur,The,False,-0.033935547,6.46875,-0.12060547,2.671875,2.703125
t034_surprised,t034,9,angry,surprised,happy,1.09375,1.859375,2.953125,0,0,1,Sur,The,False,-0.7734375,6.25,-0.64453125,1.859375,2.953125
t034_surprised,t034,10,angry,surprised,happy,0.140625,2.296875,2.4375,0,0,1,Sur,The,False,-0.53515625,6.375,-1.0859375,2.296875,2.4375
t034_surprised,t034,11,angry,surprised,happy,0.03125,2.6875,2.71875,0,0,1,Sur,The,False,-1.6796875,5.1875,-1.078125,2.6875,2.71875
t034_surprised,t034,12,angry,surprised,happy,0.5390625,1.5703125,2.109375,0,0,1,Sur,The,False,-1.7265625,6.625,-1.015625,1.5703125,2.109375
t034_surprised,t034,13,angry,surprised,happy,1.8554688,0.92578125,2.78125,0,0,1,Sur,The,False,-1.953125,5.40625,-0.38867188,0.92578125,2.78125
t034_surprised,t034,14,angry,surprised,happy,2.0,0.90625,2.90625,0,0,1,Sur,The,False,-1.3125,5.28125,0.08496094,0.90625,2.90625
t034_surprised,t034,15,angry,surprised,happy,1.984375,0.609375,2.59375,0,0,1,Sur,The,False,-1.8203125,4.25,0.36132812,0.609375,2.59375
t034_surprised,t034,16,angry,surprised,happy,3.2265625,-1.1953125,2.03125,0,0,1,Sur,The,False,-1.5859375,3.859375,-0.099121094,-1.1953125,2.03125
t034_surprised,t034,17,angry,surprised,happy,1.7519531,-0.31445312,1.4375,0,0,1,Sur,The,False,-0.99609375,4.5625,-1.4140625,-0.31445312,1.4375
t034_surprised,t034,18,angry,surprised,happy,0.9902344,0.16601562,1.15625,0,0,1,Sur,The,False,-1.078125,4.5,-1.671875,0.16601562,1.15625
t034_surprised,t034,19,angry,surprised,happy,0.119140625,0.45117188,0.5703125,0,0,1,Sur,The,False,-1.703125,5.375,-1.3828125,0.45117188,0.5703125
t034_surprised,t034,20,angry,surprised,happy,0.5703125,-1.390625,-0.8203125,0,0,1,Sur,The,False,-2.3125,3.453125,-2.921875,-1.390625,-0.8203125
t034_surprised,t034,21,angry,surprised,happy,2.3339844,-2.09375,0.24023438,0,0,1,Sur,The,False,1.078125,3.1875,-4.40625,-2.09375,0.24023438
t034_surprised,t034,22,angry,surprised,happy,1.9140625,-1.359375,0.5546875,0,0,1,Sur,The,False,0.796875,2.671875,-3.84375,-1.359375,0.5546875
t034_surprised,t034,23,angry,surprised,neutral,2.5,-1.1953125,1.3046875,0,0,1,Sur,The,False,3.53125,3.234375,-1.0078125,-1.1953125,1.3046875
t034_surprised,t034,24,angry,surprised,neutral,3.0820312,-2.4375,0.64453125,0,0,1,Sur,The,False,2.328125,2.328125,0.69140625,-2.4375,0.64453125
t034_surprised,t034,25,angry,surprised,neutral,1.8476562,-0.08984375,1.7578125,0,0,1,Sur,The,False,4.4375,0.546875,-1.078125,-0.08984375,1.7578125
t034_surprised,t034,26,angry,surprised,neutral,1.609375,2.859375,4.46875,0,0,1,Sur,The,False,7.125,2.015625,1.5078125,2.859375,4.46875
t034_surprised,t034,27,angry,surprised,neutral,1.484375,3.203125,4.6875,0,0,1,Sur,The,False,6.46875,1.734375,0.74609375,3.203125,4.6875
t034_surprised,t034,28,angry,surprised,neutral,0.625,4.53125,5.15625,0,0,1,Sur,The,False,8.375,2.890625,2.765625,4.53125,5.15625
t034_surprised,t034,29,angry,surprised,surprised,13.15625,5.96875,19.125,0,1,0,Sur,The,False,7.375,2.515625,4.25,5.96875,19.125
t034_surprised,t034,30,angry,surprised,surprised,3.125,13.625,16.75,0,1,0,Sur,The,False,6.21875,5.6875,4.15625,13.625,16.75
t034_surprised,t034,31,angry,surprised,surprised,2.6875,13.8125,16.5,0,1,0,Sur,The,False,7.96875,5.1875,4.34375,13.8125,16.5
t034_surprised,t034,32,angry,surprised,surprised,1.875,15.5,17.375,0,1,0,Sur,The,False,8.25,5.625,4.125,15.5,17.375
t034_surprised,t034,33,angry,surprised,surprised,13.875,15.0,28.875,0,1,0,Sur,The,False,8.0,6.59375,5.90625,15.0,28.875
t034_surprised,t034,34,angry,surprised,surprised,4.5,13.375,17.875,0,1,0,Sur,The,False,6.875,4.46875,5.625,13.375,17.875
t034_surprised,t034,35,angry,surprised,surprised,4.25,34.0,38.25,0,1,0,Sur,The,False,30.375,26.75,23.375,34.0,38.25
t035_neutral,t035,0,angry,neutral,happy,-0.1875,0.59765625,0.41015625,0,0,1,Ang,The,False,0.41015625,8.8125,1.90625,0.59765625,0.22460938
t035_neutral,t035,1,angry,neutral,happy,0.11767578,0.03466797,0.15234375,0,0,1,Ang,The,False,0.15234375,9.375,3.015625,0.03466797,1.796875
t035_neutral,t035,2,angry,neutral,happy,2.6640625,0.2734375,2.9375,0,0,1,Ang,The,False,2.9375,8.6875,4.4375,0.2734375,1.9140625
t035_neutral,t035,3,angry,neutral,happy,1.078125,2.296875,3.375,0,0,1,Ang,The,False,3.375,8.625,6.65625,2.296875,5.09375
t035_neutral,t035,4,angry,neutral,happy,-1.3359375,3.171875,1.8359375,0,0,1,Ang,The,False,1.8359375,4.46875,2.796875,3.171875,3.0
t035_neutral,t035,5,angry,neutral,happy,-3.229004,3.328125,0.099121094,0,0,1,Ang,The,False,0.099121094,5.21875,1.6953125,3.328125,3.578125
t035_neutral,t035,6,angry,neutral,happy,-1.765625,2.59375,0.828125,0,0,1,Ang,The,False,0.828125,5.8125,0.49023438,2.59375,3.046875
t035_neutral,t035,7,angry,neutral,happy,-3.921875,3.453125,-0.46875,0,0,1,Ang,The,False,-0.46875,6.625,0.20507812,3.453125,3.140625
t035_neutral,t035,8,angry,neutral,happy,-3.3203125,2.9375,-0.3828125,0,0,1,Ang,The,False,-0.3828125,6.09375,0.18847656,2.9375,2.71875
t035_neutral,t035,9,angry,neutral,happy,-3.2578125,2.0625,-1.1953125,0,0,1,Ang,The,False,-1.1953125,5.4375,-0.36132812,2.0625,3.203125
t035_neutral,t035,10,angry,neutral,happy,-3.234375,2.328125,-0.90625,0,0,1,Ang,The,False,-0.90625,5.8125,-0.87109375,2.328125,2.53125
t035_neutral,t035,11,angry,neutral,happy,-4.6171875,2.640625,-1.9765625,0,0,1,Ang,The,False,-1.9765625,4.75,-0.69140625,2.640625,2.75
t035_neutral,t035,12,angry,neutral,happy,-3.546875,1.6484375,-1.8984375,0,0,1,Ang,The,False,-1.8984375,5.96875,-0.7421875,1.6484375,1.7578125
t035_neutral,t035,13,angry,neutral,happy,-3.203125,1.015625,-2.1875,0,0,1,Ang,The,False,-2.1875,4.65625,-0.14550781,1.015625,2.109375
t035_neutral,t035,14,angry,neutral,happy,-2.4453125,1.046875,-1.3984375,0,0,1,Ang,The,False,-1.3984375,4.75,0.29101562,1.046875,2.46875
t035_neutral,t035,15,angry,neutral,happy,-2.7695312,0.83984375,-1.9296875,0,0,1,Ang,The,False,-1.9296875,3.90625,0.44726562,0.83984375,2.3125
t035_neutral,t035,16,angry,neutral,happy,-0.7421875,-0.9453125,-1.6875,0,0,1,Ang,The,False,-1.6875,3.453125,0.09033203,-0.9453125,1.8046875
t035_neutral,t035,17,angry,neutral,happy,-1.0415039,-0.122558594,-1.1640625,0,0,1,Ang,The,False,-1.1640625,4.03125,-0.859375,-0.122558594,1.3828125
t035_neutral,t035,18,angry,neutral,happy,-1.4453125,0.4375,-1.0078125,0,0,1,Ang,The,False,-1.0078125,4.15625,-1.1796875,0.4375,1.203125
t035_neutral,t035,19,angry,neutral,happy,-1.7144775,0.019165039,-1.6953125,0,0,1,Ang,The,False,-1.6953125,5.03125,-0.5625,0.019165039,0.2265625
t035_neutral,t035,20,angry,neutral,happy,-0.2421875,-1.8046875,-2.046875,0,0,1,Ang,The,False,-2.046875,3.046875,-1.8515625,-1.8046875,-1.0390625
t035_neutral,t035,21,angry,neutral,happy,2.9375,-1.5390625,1.3984375,0,0,1,Ang,The,False,1.3984375,2.265625,-2.75,-1.5390625,-0.51171875
t035_neutral,t035,22,angry,neutral,happy,1.9609375,-1.125,0.8359375,0,0,1,Ang,The,False,0.8359375,2.21875,-2.375,-1.125,-0.27929688
t035_neutral,t035,23,angry,neutral,happy,4.015625,-0.59375,3.421875,0,0,1,Ang,The,False,3.421875,3.5625,0.16796875,-0.59375,-0.609375
t035_neutral,t035,24,angry,neutral,sad,1.8242188,-0.55859375,1.265625,0,0,1,Ang,The,False,1.265625,2.609375,2.734375,-0.55859375,-1.8828125
t035_neutral,t035,25,angry,neutral,neutral,2.5,0.625,3.125,0,1,0,Ang,The,False,3.125,1.3203125,2.234375,0.625,-1.8671875
t035_neutral,t035,26,angry,neutral,neutral,3.3125,3.375,6.6875,0,1,0,Ang,The,False,6.6875,3.015625,6.5,3.375,-0.21972656
t035_neutral,t035,27,angry,neutral,sad,1.9375,3.65625,5.59375,0,0,1,Ang,The,False,5.59375,3.4375,6.15625,3.65625,0.7578125
t035_neutral,t035,28,angry,neutral,sad,3.25,4.40625,7.65625,0,0,1,Ang,The,False,7.65625,4.78125,7.75,4.40625,0.114746094
t035_neutral,t035,29,angry,neutral,neutral,3.71875,5.40625,9.125,0,1,0,Ang,The,False,9.125,3.890625,6.625,5.40625,4.3125
t035_neutral,t035,30,angry,neutral,angry,-8.125,17.25,9.125,1,0,0,Ang,The,False,9.125,7.5,7.65625,17.25,4.71875
t035_neutral,t035,31,angry,neutral,angry,-7.0,17.0,10.0,1,0,0,Ang,The,False,10.0,5.3125,8.0,17.0,5.71875
t035_neutral,t035,32,angry,neutral,angry,-13.375,23.875,10.5,1,0,0,Ang,The,False,10.5,6.34375,7.84375,23.875,6.6875
t035_neutral,t035,33,angry,neutral,angry,-12.75,23.875,11.125,1,0,0,Ang,The,False,11.125,8.75,9.1875,23.875,8.75
t035_neutral,t035,34,angry,neutral,angry,-9.1875,18.75,9.5625,1,0,0,Ang,The,False,9.5625,6.03125,7.59375,18.75,7.46875
t035_neutral,t035,35,angry,neutral,angry,-3.75,38.0,34.25,1,0,0,Ang,The,False,34.25,29.625,26.25,38.0,33.0
t035_happy,t035,0,angry,happy,happy,7.6601562,0.52734375,8.1875,0,1,0,Ang,The,False,0.515625,8.1875,1.140625,0.52734375,0.703125
t035_happy,t035,1,angry,happy,happy,9.125,0.4375,9.5625,0,1,0,Ang,The,False,0.609375,9.5625,2.671875,0.4375,1.8359375
t035_happy,t035,2,angry,happy,happy,8.6953125,0.6171875,9.3125,0,1,0,Ang,The,False,3.25,9.3125,4.25,0.6171875,1.75
t035_happy,t035,3,angry,happy,happy,6.609375,2.578125,9.1875,0,1,0,Ang,The,False,3.671875,9.1875,6.65625,2.578125,4.71875
t035_happy,t035,4,angry,happy,happy,2.15625,3.21875,5.375,0,1,0,Ang,The,False,2.46875,5.375,3.140625,3.21875,2.8125
t035_happy,t035,5,angry,happy,happy,2.5,3.5625,6.0625,0,1,0,Ang,The,False,0.84765625,6.0625,2.109375,3.5625,3.296875
t035_happy,t035,6,angry,happy,happy,4.046875,2.828125,6.875,0,1,0,Ang,The,False,1.4296875,6.875,0.9375,2.828125,2.78125
t035_happy,t035,7,angry,happy,happy,3.59375,3.8125,7.40625,0,1,0,Ang,The,False,0.1796875,7.40625,0.42773438,3.8125,3.015625
t035_happy,t035,8,angry,happy,happy,3.578125,3.234375,6.8125,0,1,0,Ang,The,False,0.18554688,6.8125,0.42382812,3.234375,2.6875
t035_happy,t035,9,angry,happy,happy,4.125,2.34375,6.46875,0,1,0,Ang,The,False,-0.54296875,6.46875,0.064941406,2.34375,2.90625
t035_happy,t035,10,angry,happy,happy,4.03125,2.59375,6.625,0,1,0,Ang,The,False,-0.26171875,6.625,-0.3671875,2.59375,2.4375
t035_happy,t035,11,angry,happy,happy,2.5625,2.875,5.4375,0,1,0,Ang,The,False,-1.3125,5.4375,-0.41796875,2.875,2.6875
t035_happy,t035,12,angry,happy,happy,4.6796875,1.8203125,6.5,0,1,0,Ang,The,False,-1.375,6.5,-0.3671875,1.8203125,1.7265625
t035_happy,t035,13,angry,happy,happy,3.8046875,1.2265625,5.03125,0,1,0,Ang,The,False,-1.8515625,5.03125,0.008422852,1.2265625,2.34375
t035_happy,t035,14,angry,happy,happy,4.0,1.15625,5.15625,0,1,0,Ang,The,False,-1.0625,5.15625,0.52734375,1.15625,2.8125
t035_happy,t035,15,angry,happy,happy,3.2421875,1.0078125,4.25,0,1,0,Ang,The,False,-1.421875,4.25,0.8046875,1.0078125,2.703125
t035_happy,t035,16,angry,happy,happy,4.78125,-1.0625,3.71875,0,1,0,Ang,The,False,-0.98828125,3.71875,0.27734375,-1.0625,1.9765625
t035_happy,t035,17,angry,happy,happy,4.6621094,-0.19335938,4.46875,0,1,0,Ang,The,False,-0.65234375,4.46875,-0.87890625,-0.19335938,1.4453125
t035_happy,t035,18,angry,happy,happy,3.9824219,0.33007812,4.3125,0,1,0,Ang,The,False,-0.75390625,4.3125,-1.1328125,0.33007812,1.0703125
t035_happy,t035,19,angry,happy,happy,4.9023438,0.28515625,5.1875,0,1,0,Ang,The,False,-0.94140625,5.1875,-0.93359375,0.28515625,0.55859375
t035_happy,t035,20,angry,happy,happy,4.140625,-1.5,2.640625,0,1,0,Ang,The,False,-1.546875,2.640625,-2.640625,-1.5,-0.890625
t035_happy,t035,21,angry,happy,happy,3.84375,-1.640625,2.203125,0,1,0,Ang,The,False,1.671875,2.203125,-4.0625,-1.640625,0.0017852783
t035_happy,t035,22,angry,happy,happy,3.0390625,-1.2421875,1.796875,0,1,0,Ang,The,False,1.0546875,1.796875,-3.75,-1.2421875,0.30859375
t035_happy,t035,23,angry,happy,neutral,4.0078125,-1.0546875,2.953125,0,0,1,Ang,The,False,3.484375,2.953125,-0.84375,-1.0546875,0.51171875
t035_happy,t035,24,angry,happy,happy,3.15625,-1.078125,2.078125,0,1,0,Ang,The,False,1.5859375,2.078125,1.9140625,-1.078125,-0.578125
t035_happy,t035,25,angry,happy,neutral,-0.37695312,0.796875,0.41992188,0,0,1,Ang,The,False,3.609375,0.41992188,1.2734375,0.796875,0.15234375
t035_happy,t035,26,angry,happy,neutral,-1.21875,4.0,2.78125,0,0,1,Ang,The,False,6.46875,2.78125,4.875,4.0,2.21875
t035_happy,t035,27,angry,happy,neutral,-0.859375,4.28125,3.421875,0,0,1,Ang,The,False,5.6875,3.421875,4.25,4.28125,2.390625
t035_happy,t035,28,angry,happy,neutral,-0.53125,5.1875,4.65625,0,0,1,Ang,The,False,7.375,4.65625,5.34375,5.1875,2.375
t035_happy,t035,29,angry,happy,surprised,-2.5,6.4375,3.9375,0,0,1,Ang,The,False,7.5625,3.9375,5.46875,6.4375,13.9375
t035_happy,t035,30,angry,happy,angry,-6.8125,14.625,7.8125,1,0,0,Ang,The,False,6.75,7.8125,5.78125,14.625,12.6875
t035_happy,t035,31,angry,happy,angry,-8.375,14.8125,6.4375,1,0,0,Ang,The,False,7.40625,6.4375,6.5,14.8125,13.3125
t035_happy,t035,32,angry,happy,angry,-13.34375,20.25,6.90625,1,0,0,Ang,The,False,8.1875,6.90625,6.125,20.25,14.375
